gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G,Churn_Probability,Top_Churn_Reasons,Risk_Level,Recommended_Action,Campaign_Type,Customer_Priority
1,18.0,3,0,0,0,0,0,0,0,1,2865000,7957500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.472850951036944,sim_history_months (+1.166) .. monthly_cost_toman (+0.589) .. sim_card_type (+0.251),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
1,53.0,70,-1,1,-1,-1,1,1,1,0,14745000,1028925000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.2686206054156107,total_cost_toman (+1.181) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,18.0,48,-1,1,1,-1,-1,1,0,0,6832500,316252500,0,-1.0,-1.8369701987210287e-16,0,1,0,0,0.2804320166205523,monthly_cost_toman (+0.255) .. sim_card_type (+0.251) .. gen_2G (+0.227),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,51.0,68,-1,1,-1,-1,1,1,1,1,15157500,1015575000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.368142196754281,total_cost_toman (+1.159) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,36.0,47,1,-1,1,1,1,1,1,1,15555000,709590000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.3184444285248951,total_cost_toman (+0.655) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,48.0,32,-1,-1,1,1,-1,-1,1,1,5437500,172657500,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.1997047915908887,monthly_cost_toman (+0.373) .. gen_2G (+0.227) .. international_roaming_package (+0.112),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
0,24.0,5,1,-1,-1,-1,-1,-1,0,1,7410000,34882500,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.5401015067391777,sim_history_months (+1.082) .. sim_card_type (+0.251) .. gen_2G (+0.227),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
1,54.0,49,0,0,0,0,0,0,1,1,2985000,153390000,0,1.0,6.123233995736766e-17,1,0,0,0,0.0425526377481871,monthly_cost_toman (+0.579) .. operator_app_usage (+0.11) .. age (+0.042),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اعطای پاداش نصب اپلیکیشن به صورت امتیاز عضویت در باشگاه قهرمانان (LOW RISK),Conditional_Discount_Only_With_Value | App_Engagement_Heroes_Points,Normal
0,22.0,48,-1,1,1,-1,1,1,0,1,16110000,768195000,1,-1.0,-1.8369701987210287e-16,0,0,0,1,0.7222527834848851,total_cost_toman (+0.752) .. Churn_Probability (+0.43) .. gen_5G (+0.424),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,32.0,13,-1,-1,-1,-1,-1,1,0,1,12300000,169080000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8587211506079362,sim_history_months (+0.748) .. Churn_Probability (+0.65) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,28.0,15,0,0,0,0,0,0,0,1,2970000,46410000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.3386519818921051,sim_history_months (+0.665) .. monthly_cost_toman (+0.581) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
0,19.0,12,-1,-1,-1,-1,-1,-1,0,1,6757500,78465000,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.6489910986795692,sim_history_months (+0.79) .. Churn_Probability (+0.311) .. monthly_cost_toman (+0.261),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,41.0,67,1,1,-1,1,-1,-1,1,1,9682500,637515000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.033129591552447,total_cost_toman (+0.536) .. gen_2G (+0.227) .. operator_app_usage (+0.11),Low Risk,اعطای پاداش نصب اپلیکیشن به صورت امتیاز عضویت در باشگاه قهرمانان (LOW RISK),App_Engagement_Heroes_Points,Normal
1,62.0,9,-1,-1,-1,1,1,-1,0,0,12937500,115575000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.7333400158351302,sim_history_months (+0.915) .. Churn_Probability (+0.447) .. gen_5G (+0.424),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,72.0,13,0,0,0,0,0,0,1,1,2962500,37005000,0,0.0,1.0,1,0,0,0,0.1621491047911721,sim_history_months (+0.748) .. monthly_cost_toman (+0.581) .. operator_app_usage (+0.11),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK) | اعطای پاداش نصب اپلیکیشن به صورت امتیاز عضویت در باشگاه قهرمانان (LOW RISK),Conditional_Discount_Only_With_Value | App_Engagement_Heroes_Points | Welcome_Campaign_24h_Guardian,Normal
0,41.0,38,-1,-1,-1,-1,1,1,1,1,13365000,501300000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.5975739140310633,gen_5G (+0.424) .. total_cost_toman (+0.312) .. Churn_Probability (+0.229),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,53.0,42,-1,1,1,-1,1,-1,0,1,14332500,589590000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.6622225431468801,total_cost_toman (+0.458) .. gen_5G (+0.424) .. Churn_Probability (+0.333),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,43.0,24,-1,-1,-1,-1,-1,-1,0,1,11310000,262177500,1,1.0,6.123233995736766e-17,0,0,0,1,0.7427080867425108,Churn_Probability (+0.463) .. gen_5G (+0.424) .. sim_history_months (+0.289),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,46.0,27,1,-1,1,-1,1,1,0,1,15187500,413167500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7720288364230063,Churn_Probability (+0.51) .. gen_5G (+0.424) .. sim_card_type (+0.251),High Risk,برنامه وفادارسازی عمومی,General Loyalty,Very High
1,36.0,9,-1,1,1,-1,1,1,0,1,15390000,134662500,0,0.0,1.0,0,0,0,1,0.88247481678752,sim_history_months (+0.915) .. Churn_Probability (+0.688) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
0,42.0,49,-1,1,-1,1,1,1,1,1,8445000,417090000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.1670658589894939,gen_2G (+0.227) .. total_cost_toman (+0.173) .. superapp_financial_services (+0.149),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
0,46.0,61,1,1,1,1,-1,-1,0,1,14130000,884317500,0,-1.0,-1.8369701987210287e-16,0,0,0,1,0.2728252307969767,total_cost_toman (+0.943) .. gen_5G (+0.424) .. sim_card_type (+0.251),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,33.0,50,1,1,-1,-1,1,-1,1,1,6457500,331207500,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.1351188142126472,monthly_cost_toman (+0.287) .. gen_2G (+0.227) .. superapp_social_network (+0.132),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Conditional_Discount_Only_With_Value | Digital_Bundle_Automatic_Topup,Normal
1,39.0,25,-1,1,-1,-1,1,-1,0,1,13425000,329422500,1,1.0,6.123233995736766e-17,0,0,0,1,0.7796062181197441,Churn_Probability (+0.522) .. gen_5G (+0.424) .. sim_card_type (+0.251),High Risk,برنامه وفادارسازی عمومی,General Loyalty,Very High
0,39.0,22,-1,-1,-1,-1,-1,-1,0,1,11160000,253890000,1,1.0,6.123233995736766e-17,0,0,0,1,0.7614582064073583,Churn_Probability (+0.493) .. gen_5G (+0.424) .. sim_history_months (+0.373),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,50.0,1,0,0,0,0,0,0,0,0,3075000,3075000,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.3858427910369519,sim_history_months (+1.249) .. monthly_cost_toman (+0.572) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
1,27.0,4,-1,-1,-1,-1,-1,-1,0,1,11152500,39802500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8509272415536827,sim_history_months (+1.124) .. Churn_Probability (+0.637) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
0,39.0,18,-1,-1,-1,1,1,1,0,0,14962500,275437500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.743190347689348,sim_history_months (+0.54) .. Churn_Probability (+0.463) .. gen_5G (+0.424),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,63.0,56,-1,1,1,1,1,1,1,1,16792500,962835000,1,0.0,1.0,0,0,0,1,0.3487620169458831,total_cost_toman (+1.072) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,54.0,53,-1,1,1,1,1,-1,1,1,14100000,730717500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.2665900403164692,total_cost_toman (+0.69) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,56.0,51,-1,-1,1,-1,1,1,1,1,14827500,742132500,0,1.0,6.123233995736766e-17,0,0,0,1,0.4918145536026612,total_cost_toman (+0.709) .. gen_5G (+0.424) .. gen_2G (+0.227),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,40.0,24,1,1,1,-1,-1,-1,1,0,9652500,233797500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.122556807012463,sim_history_months (+0.289) .. gen_2G (+0.227) .. volte_calling_service (+0.073),Low Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK) | فعال‌سازی رایگان VoLTE به عنوان بخشی از بسته عذرخواهی برای CRITICAL RISK,Welcome_Campaign_24h_Guardian | VoLTE_As_Apology_Bundle,Normal
0,44.0,62,1,1,1,-1,1,-1,1,1,10800000,642630000,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.0643614780247723,total_cost_toman (+0.545) .. gen_2G (+0.227) .. superapp_social_network (+0.132),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
1,52.0,24,-1,1,-1,-1,-1,-1,0,1,7455000,182737500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.5191300187313564,sim_history_months (+0.289) .. sim_card_type (+0.251) .. gen_2G (+0.227),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,59.0,70,1,1,1,1,1,-1,1,0,12105000,842692500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.0306559627032822,total_cost_toman (+0.874) .. gen_2G (+0.227) .. superapp_social_network (+0.132),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
1,18.0,1,-1,-1,-1,-1,-1,-1,0,0,3630000,3630000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.7277267768738577,sim_history_months (+1.249) .. monthly_cost_toman (+0.525) .. Churn_Probability (+0.438),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,24.0,16,-1,1,-1,-1,1,-1,0,1,5850000,101977500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.7142733817778613,sim_history_months (+0.623) .. Churn_Probability (+0.417) .. monthly_cost_toman (+0.338),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
0,56.0,8,-1,1,-1,1,1,-1,0,1,9817500,83167500,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.5999395212102816,sim_history_months (+0.957) .. sim_card_type (+0.251) .. Churn_Probability (+0.232),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,37.0,72,1,1,1,1,-1,1,1,1,11152500,785610000,0,0.0,1.0,0,1,0,0,0.036505293820242,total_cost_toman (+0.78) .. gen_2G (+0.227) .. superapp_financial_services (+0.149),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
0,32.0,23,-1,1,1,1,-1,-1,0,0,12480000,304845000,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.5570858380580976,gen_5G (+0.424) .. sim_history_months (+0.331) .. sim_card_type (+0.251),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
1,25.0,31,-1,-1,-1,-1,-1,-1,0,0,3750000,118380000,0,0.0,1.0,0,0,1,0,0.4456509166515971,monthly_cost_toman (+0.515) .. sim_card_type (+0.251) .. gen_2G (+0.227),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,33.0,37,1,-1,1,1,-1,-1,1,1,6030000,228802500,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.1144386931265161,monthly_cost_toman (+0.323) .. gen_2G (+0.227) .. operator_app_usage (+0.11),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اعطای پاداش نصب اپلیکیشن به صورت امتیاز عضویت در باشگاه قهرمانان (LOW RISK),Conditional_Discount_Only_With_Value | App_Engagement_Heroes_Points,Normal
0,23.0,30,-1,1,-1,1,1,-1,0,1,14115000,420667500,1,0.0,1.0,0,0,0,1,0.6679941654418099,gen_5G (+0.424) .. Churn_Probability (+0.342) .. sim_card_type (+0.251),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,65.0,35,1,1,1,-1,1,1,1,1,16252500,558922500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.4393540053205937,gen_5G (+0.424) .. total_cost_toman (+0.407) .. gen_2G (+0.227),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,40.0,23,-1,1,-1,1,1,-1,0,1,10425000,247815000,0,-1.0,-1.8369701987210287e-16,0,0,1,0,0.4748322743568409,sim_history_months (+0.331) .. sim_card_type (+0.251) .. gen_2G (+0.227),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Normal
0,39.0,20,1,-1,-1,-1,1,1,1,0,11400000,238312500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.2728037835279608,sim_history_months (+0.456) .. gen_2G (+0.227) .. superapp_financial_services (+0.149),Low Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK) | ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Welcome_Campaign_24h_Guardian | Digital_Bundle_Automatic_Topup,Normal
1,47.0,36,1,-1,-1,-1,1,1,0,1,14040000,504907500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.7384338966483358,Churn_Probability (+0.456) .. gen_5G (+0.424) .. total_cost_toman (+0.318),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,52.0,8,-1,-1,-1,-1,1,1,0,0,14347500,116715000,1,0.0,1.0,0,0,0,1,0.8552365237077699,sim_history_months (+0.957) .. Churn_Probability (+0.644) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,51.0,71,-1,1,-1,-1,1,1,1,0,15082500,1067062500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.2733857668111155,total_cost_toman (+1.244) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,53.0,50,-1,1,-1,-1,1,-1,0,1,13207500,655102500,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.6331852124314999,total_cost_toman (+0.565) .. gen_5G (+0.424) .. Churn_Probability (+0.286),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
